OpenTime,Open,High,Low,Close,Volume
2025-10-03 04:00:00,120225.88,120248.99,120182.95,120226.94,0.75868
2025-10-03 04:05:00,120226.94,120306.5,120202.28,120228.28,0.41035
2025-10-03 04:10:00,120228.28,120262.78,120222.65,120259.99,0.26968
2025-10-03 04:15:00,120260.0,120300.0,120241.39,120241.39,0.68971
2025-10-03 04:20:00,120241.4,120286.23,120212.01,120240.0,0.31143
2025-10-03 04:25:00,120239.99,120246.36,120174.29,120200.0,0.68624
2025-10-03 04:30:00,120200.0,120200.01,120099.13,120121.12,0.50315
2025-10-03 04:35:00,120121.12,120121.12,120020.0,120020.0,0.30938
2025-10-03 04:40:00,120017.99,120039.82,120000.4,120027.23,0.25749
2025-10-03 04:45:00,120027.24,120165.0,120027.24,120163.5,1.44953
2025-10-03 04:50:00,120155.63,120155.63,120079.61,120079.61,0.20711
2025-10-03 04:55:00,120079.62,120079.62,120038.14,120039.98,0.85315
2025-10-03 05:00:00,120039.97,120065.41,119950.0,119950.0,0.96351
2025-10-03 05:05:00,119946.65,120007.0,119946.64,119957.0,0.48351
2025-10-03 05:10:00,119957.01,120022.0,119950.87,120022.0,0.16048
2025-10-03 05:15:00,120021.99,120049.63,119972.67,120024.23,0.28713
2025-10-03 05:20:00,120024.23,120033.0,120000.9,120022.3,0.24775
2025-10-03 05:25:00,120022.3,120034.84,119991.37,120019.24,0.61985
2025-10-03 05:30:00,120007.55,120019.2,119968.5,119987.53,0.32119
2025-10-03 05:35:00,119987.54,119987.54,119900.0,119909.17,1.23048
2025-10-03 05:40:00,119907.78,119907.78,119839.94,119849.71,0.53423
2025-10-03 05:45:00,119849.72,119849.72,119818.64,119828.85,0.49426
2025-10-03 05:50:00,119823.73,119894.0,119760.39,119894.0,10.51011
2025-10-03 05:55:00,119893.99,119935.1,119893.99,119920.4,2.11121
2025-10-03 06:00:00,119920.41,119920.41,119786.62,119909.23,0.83753
2025-10-03 06:05:00,119909.22,119951.54,119908.98,119920.41,0.51309
2025-10-03 06:10:00,119920.42,120075.62,119920.41,120045.13,0.26244
2025-10-03 06:15:00,120045.13,120055.91,120000.62,120011.47,0.20943
2025-10-03 06:20:00,120011.48,120035.32,119970.81,119970.81,0.26894
2025-10-03 06:25:00,119970.81,119992.46,119970.81,119979.8,0.12737
2025-10-03 06:30:00,119979.8,120020.95,119968.07,119968.07,0.97446
2025-10-03 06:35:00,119968.08,119997.0,119968.05,119986.93,0.34444
2025-10-03 06:40:00,119986.92,119986.93,119915.77,119927.34,0.09279
2025-10-03 06:45:00,119927.34,119927.35,119741.48,119902.99,0.61058
2025-10-03 06:50:00,119902.98,119902.99,119765.99,119847.09,1.48494
2025-10-03 06:55:00,119846.68,119916.94,119832.85,119916.94,0.22795
2025-10-03 07:00:00,119916.93,120011.05,119914.06,119914.07,0.67941
2025-10-03 07:05:00,119917.77,119917.77,119800.0,119800.01,1.29968
2025-10-03 07:10:00,119819.99,119888.28,119819.98,119872.37,1.13158
2025-10-03 07:15:00,119872.36,119891.65,119855.01,119855.01,2.06447
2025-10-03 07:20:00,119855.0,119862.17,119804.7,119821.28,1.46527
2025-10-03 07:25:00,119821.28,119846.71,119794.75,119794.75,0.21869
2025-10-03 07:30:00,119794.75,119817.94,119766.65,119772.54,0.67644
2025-10-03 07:35:00,119774.41,119774.41,119655.22,119655.22,0.3107
2025-10-03 07:40:00,119658.85,119720.0,119628.48,119641.31,2.0911
2025-10-03 07:45:00,119641.3,119740.0,119641.3,119739.7,1.09476
2025-10-03 07:50:00,119739.69,119741.19,119643.94,119643.94,1.11002
2025-10-03 07:55:00,119635.71,119685.65,119630.41,119643.94,1.0218
2025-10-03 08:00:00,119641.01,119732.07,119641.0,119690.34,0.36608
2025-10-03 08:05:00,119707.84,119720.0,119599.99,119600.47,0.31318
2025-10-03 08:10:00,119600.46,119600.47,119498.74,119498.74,0.22085
2025-10-03 08:15:00,119498.75,119498.75,119249.99,119294.02,1.13489
2025-10-03 08:20:00,119329.4,119535.06,119329.39,119512.0,1.18745
2025-10-03 08:25:00,119512.0,119648.17,119512.0,119647.05,0.92953
2025-10-03 08:30:00,119647.06,120412.37,119647.06,119776.12,1.53711
2025-10-03 08:35:00,119776.12,119910.14,119776.12,119861.0,0.7112
2025-10-03 08:40:00,119847.42,119904.98,119811.76,119862.18,3.281
2025-10-03 08:45:00,119859.17,119900.0,119859.1,119862.37,0.53169
2025-10-03 08:50:00,119863.27,119941.4,119843.55,119932.85,0.90057
2025-10-03 08:55:00,119930.5,120040.67,119927.07,120040.66,0.31451
2025-10-03 09:00:00,120038.61,120138.5,120038.6,120078.49,0.58994
2025-10-03 09:05:00,120078.48,120199.9,120054.48,120142.87,1.77835
2025-10-03 09:10:00,120131.43,120131.43,120051.0,120069.43,1.37259
2025-10-03 09:15:00,120069.43,120069.43,120008.6,120011.76,0.13565
2025-10-03 09:20:00,120010.97,120310.96,120010.96,120287.95,0.78895
2025-10-03 09:25:00,120287.95,120356.13,120271.54,120291.27,0.43388
2025-10-03 09:30:00,120291.26,120325.64,120183.75,120195.77,1.20435
2025-10-03 09:35:00,120200.0,120200.0,120163.47,120180.68,0.0464
2025-10-03 09:40:00,120180.69,120226.33,120173.0,120192.87,0.20648
2025-10-03 09:45:00,120192.88,120284.68,119967.87,120284.68,0.70336
2025-10-03 09:50:00,120287.68,120313.88,120270.0,120313.87,0.5372
2025-10-03 09:55:00,120313.88,120331.72,120300.0,120300.01,0.27088
2025-10-03 10:00:00,120300.01,120317.19,120271.18,120293.25,0.52116
2025-10-03 10:05:00,120293.25,120361.65,120293.25,120326.99,0.61662
2025-10-03 10:10:00,120327.0,120338.44,120324.33,120338.44,0.21046
2025-10-03 10:15:00,120338.44,120473.12,120338.43,120473.12,0.50373
2025-10-03 10:20:00,120478.01,120478.01,120341.1,120397.01,0.29736
2025-10-03 10:25:00,120389.52,120515.89,120379.41,120468.26,2.59183
2025-10-03 10:30:00,120468.27,120468.27,120375.73,120375.73,1.96426
2025-10-03 10:35:00,120375.73,120393.85,120350.84,120393.84,0.69666
2025-10-03 10:40:00,120393.84,120588.57,120393.84,120505.15,0.56927
2025-10-03 10:45:00,120505.14,120505.15,120412.68,120412.68,0.50164
2025-10-03 10:50:00,120412.69,120476.55,120412.68,120476.54,0.28843
2025-10-03 10:55:00,120476.55,120497.62,120425.95,120425.95,0.05116
2025-10-03 11:00:00,120425.96,120463.76,120420.0,120443.56,0.29414
2025-10-03 11:05:00,120443.57,120443.57,120343.81,120374.55,0.68415
2025-10-03 11:10:00,120374.56,120374.56,120282.65,120289.01,0.30921
2025-10-03 11:15:00,120289.0,120289.01,120130.76,120130.77,0.79776
2025-10-03 11:20:00,120165.83,120336.94,120165.82,120336.93,1.50896
2025-10-03 11:25:00,120328.99,120362.57,120270.0,120270.0,1.38942
2025-10-03 11:30:00,120270.01,120298.88,120204.0,120216.6,1.50294
2025-10-03 11:35:00,120217.66,120297.78,120190.42,120273.12,0.5318
2025-10-03 11:40:00,120273.12,120464.08,120273.11,120349.6,0.6602
2025-10-03 11:45:00,120349.61,120349.99,120327.77,120349.99,0.21896
2025-10-03 11:50:00,120349.99,120448.62,120349.99,120405.21,0.71114
2025-10-03 11:55:00,120405.22,120405.22,120334.5,120334.5,1.83338
2025-10-03 12:00:00,120334.5,120387.01,120334.5,120371.43,0.73607
2025-10-03 12:05:00,120369.92,120370.78,120269.1,120269.1,0.76403
2025-10-03 12:10:00,120292.03,120383.22,120292.03,120366.11,0.99697
2025-10-03 12:15:00,120366.12,120399.83,120293.49,120293.49,0.80688
2025-10-03 12:20:00,120293.49,120299.0,120246.98,120298.99,1.39838
2025-10-03 12:25:00,120298.98,120319.02,120219.67,120219.67,1.32497
2025-10-03 12:30:00,120219.68,120300.76,120120.01,120120.01,1.75068
2025-10-03 12:35:00,120120.01,120232.68,120114.2,120232.68,0.22402
2025-10-03 12:40:00,120239.0,120287.19,120224.51,120287.19,0.36109
2025-10-03 12:45:00,120259.06,120351.43,120250.5,120251.74,2.04994
2025-10-03 12:50:00,120261.01,120365.0,120253.27,120361.51,0.23729
2025-10-03 12:55:00,120361.51,120384.65,120340.98,120358.08,0.33203
2025-10-03 13:00:00,120358.08,120358.08,120201.64,120203.85,2.30935
2025-10-03 13:05:00,120203.84,120259.33,120053.17,120245.31,1.65715
2025-10-03 13:10:00,120245.31,120286.1,120242.57,120286.09,0.36226
2025-10-03 13:15:00,120286.09,120374.72,120225.2,120321.81,0.7804
2025-10-03 13:20:00,120321.82,120465.64,120321.81,120427.01,0.95775
2025-10-03 13:25:00,120427.0,120545.0,120427.0,120529.7,0.94027
2025-10-03 13:30:00,120529.69,120599.0,120315.05,120454.93,3.6653
2025-10-03 13:35:00,120454.93,120614.66,120247.99,120426.99,2.03874
2025-10-03 13:40:00,120437.18,120454.45,120112.81,120288.32,1.79005
2025-10-03 13:45:00,120289.78,120473.14,120289.78,120473.14,2.05678
2025-10-03 13:50:00,120473.14,120547.0,120374.71,120396.0,0.8887
2025-10-03 13:55:00,120403.55,120517.84,120374.71,120387.9,1.57956
2025-10-03 14:00:00,120374.73,120618.04,120149.09,120382.43,1.75924
2025-10-03 14:05:00,120393.99,120394.58,120195.41,120208.39,2.6562
2025-10-03 14:10:00,120228.83,120344.6,120138.58,120138.59,0.70715
2025-10-03 14:15:00,120146.55,120146.56,119924.0,119983.2,3.39903
2025-10-03 14:20:00,119983.21,120293.02,119919.0,120241.25,2.17833
2025-10-03 14:25:00,120270.17,120462.87,120270.17,120448.89,1.10771
2025-10-03 14:30:00,120448.88,120480.32,120343.67,120389.99,1.10385
2025-10-03 14:35:00,120390.0,120680.35,120390.0,120670.01,1.82
2025-10-03 14:40:00,120680.0,120707.0,120611.19,120642.99,0.41649
2025-10-03 14:45:00,120643.0,120924.0,120643.0,120835.67,1.45733
2025-10-03 14:50:00,120835.67,120967.98,120797.14,120947.69,0.69158
2025-10-03 14:55:00,120954.6,120954.61,120839.0,120876.92,0.20583
2025-10-03 15:00:00,120919.66,120919.67,120707.28,120707.28,1.83232
2025-10-03 15:05:00,120704.43,120850.0,120668.73,120736.68,0.95702
2025-10-03 15:10:00,120761.23,120823.95,120654.79,120823.94,0.40662
2025-10-03 15:15:00,120841.55,121346.7,120841.54,121260.84,2.11241
2025-10-03 15:20:00,121247.94,121456.26,121247.94,121377.73,0.7082
2025-10-03 15:25:00,121377.72,121377.72,121235.0,121312.32,0.44352
2025-10-03 15:30:00,121293.73,121752.62,121293.72,121752.62,3.3124
2025-10-03 15:35:00,121752.62,121780.0,121657.31,121742.93,1.60357
2025-10-03 15:40:00,121742.92,121755.43,121645.6,121691.69,0.40469
2025-10-03 15:45:00,121691.68,121922.87,121653.68,121799.98,0.59149
2025-10-03 15:50:00,121799.98,122064.81,121792.61,122042.18,0.99638
2025-10-03 15:55:00,122042.18,122340.08,121939.99,122258.05,4.95703
2025-10-03 16:00:00,122258.04,122861.54,122258.04,122760.0,3.41022
2025-10-03 16:05:00,122759.99,122938.16,122636.83,122858.61,0.81621
2025-10-03 16:10:00,122822.44,123288.04,122822.44,123094.75,1.20135
2025-10-03 16:15:00,123094.75,123300.0,123015.34,123085.89,2.0764
2025-10-03 16:20:00,123062.65,123442.44,122910.66,123434.51,3.01948
2025-10-03 16:25:00,123434.9,123801.5,123434.89,123680.73,3.72693
2025-10-03 16:30:00,123680.74,123847.53,123561.72,123758.02,1.24446
2025-10-03 16:35:00,123758.02,123869.85,123666.1,123750.12,1.34055
2025-10-03 16:40:00,123750.11,123797.0,123734.55,123761.63,0.51516
2025-10-03 16:45:00,123761.64,123769.08,123108.36,123108.37,1.3703
2025-10-03 16:50:00,123108.36,123235.95,122856.57,122856.57,1.01779
2025-10-03 16:55:00,122856.58,122993.01,122531.34,122537.7,0.83987
2025-10-03 17:00:00,122537.71,123211.44,121740.07,122003.18,2.19224
2025-10-03 17:05:00,122003.19,122733.0,121855.37,122733.0,1.65209
2025-10-03 17:10:00,122732.99,123047.01,122504.85,123019.17,2.32083
2025-10-03 17:15:00,123019.16,123019.17,122336.62,122406.65,2.72505
2025-10-03 17:20:00,122406.66,123769.07,122293.62,122475.99,1.22114
2025-10-03 17:25:00,122935.87,122935.87,122445.87,122535.48,1.0714
2025-10-03 17:30:00,122509.0,200000.0,120137.63,122684.4,5.17647
2025-10-03 17:35:00,122684.39,122939.0,122664.23,122933.72,2.27558
2025-10-03 17:40:00,122933.72,122961.9,122579.78,122579.78,0.91792
2025-10-03 17:45:00,122579.79,122601.0,122150.64,122150.65,2.25353
2025-10-03 17:50:00,122150.64,122254.86,121693.75,121693.76,1.4077
2025-10-03 17:55:00,121693.75,122207.65,121693.75,122072.31,0.84132
2025-10-03 18:00:00,122072.3,122106.93,121697.09,121796.1,2.50261
2025-10-03 18:05:00,121796.11,121850.59,121486.93,121821.49,2.35792
2025-10-03 18:10:00,121821.5,122425.44,121821.49,122020.55,2.51129
2025-10-03 18:15:00,122020.56,122287.95,122020.55,122287.95,0.52182
2025-10-03 18:20:00,122287.94,122481.33,122223.39,122479.0,0.65882
2025-10-03 18:25:00,122479.0,122580.0,122453.65,122483.75,0.54143
2025-10-03 18:30:00,122483.74,122585.22,122225.91,122492.14,0.76786
2025-10-03 18:35:00,122492.15,122701.76,122492.14,122659.15,3.06643
2025-10-03 18:40:00,122659.15,122692.99,122580.85,122649.3,1.61597
2025-10-03 18:45:00,122649.31,122720.0,122431.25,122431.26,1.54125
2025-10-03 18:50:00,122431.25,122483.31,122357.8,122445.48,1.75006
2025-10-03 18:55:00,122441.16,122536.92,122403.63,122536.91,0.42917
2025-10-03 19:00:00,122538.46,122592.43,122362.8,122374.71,1.58554
2025-10-03 19:05:00,122374.72,122469.6,122356.6,122458.59,1.50815
2025-10-03 19:10:00,122514.26,122580.86,122428.23,122447.12,1.92615
2025-10-03 19:15:00,122447.11,122717.0,122447.11,122665.27,1.55562
2025-10-03 19:20:00,122665.26,122687.31,122543.78,122581.0,0.48888
2025-10-03 19:25:00,122581.01,122819.12,122581.0,122819.11,0.63423
2025-10-03 19:30:00,122787.67,122951.48,122787.66,122876.06,0.70806
2025-10-03 19:35:00,122876.05,151011.77,122671.2,122671.2,3.9144
2025-10-03 19:40:00,122671.2,122831.0,122671.19,122763.0,2.19658
2025-10-03 19:45:00,122762.99,122777.64,122572.78,122665.8,2.0156
2025-10-03 19:50:00,122665.8,122741.51,122611.21,122716.99,0.53389
2025-10-03 19:55:00,122700.0,122700.0,122595.85,122660.99,0.53106
2025-10-03 20:00:00,122661.0,122661.0,122292.18,122348.63,1.18222
2025-10-03 20:05:00,122348.62,122465.0,122159.68,122165.12,0.72056
2025-10-03 20:10:00,122165.11,122168.0,122037.43,122097.21,1.54893
2025-10-03 20:15:00,122097.22,122496.3,122097.21,122190.52,1.16962
2025-10-03 20:20:00,122190.53,122266.0,122170.26,122185.18,7.47806
2025-10-03 20:25:00,122195.85,122227.97,122099.51,122149.99,1.00703
2025-10-03 20:30:00,122150.0,122418.01,122149.99,122279.09,0.70934
2025-10-03 20:35:00,122279.1,122429.0,122276.21,122428.99,0.34565
2025-10-03 20:40:00,122429.0,122673.4,122371.94,122673.4,1.90699
2025-10-03 20:45:00,122673.4,122707.95,122510.73,122607.9,0.40341
2025-10-03 20:50:00,122607.91,122607.91,122513.71,122549.14,0.46907
2025-10-03 20:55:00,122549.13,122552.03,122415.77,122439.85,0.34697
2025-10-03 21:00:00,122439.86,122443.98,122373.84,122431.25,0.311
2025-10-03 21:05:00,122431.26,122431.26,122336.53,122367.98,0.53914
2025-10-03 21:10:00,122367.97,122438.84,122367.97,122438.84,1.23936
2025-10-03 21:15:00,122438.84,122451.82,122276.5,122276.5,0.43405
2025-10-03 21:20:00,122288.44,122336.55,122288.43,122316.38,1.21901
2025-10-03 21:25:00,122316.39,122337.2,122291.65,122291.65,0.30989
2025-10-03 21:30:00,122291.66,122357.02,122218.43,122222.95,0.60734
2025-10-03 21:35:00,122222.94,122222.95,122112.92,122179.9,0.32343
2025-10-03 21:40:00,122179.89,122179.9,122063.68,122135.07,0.40678
2025-10-03 21:45:00,122135.08,122181.67,122114.27,122114.27,0.32948
2025-10-03 21:50:00,122114.28,122316.49,122014.67,122316.48,2.56098
2025-10-03 21:55:00,122316.49,122380.46,122288.21,122306.57,1.0813
2025-10-03 22:00:00,122306.56,122403.45,122306.56,122403.45,0.31915
2025-10-03 22:05:00,122403.44,122449.37,122356.78,122449.36,0.18172
2025-10-03 22:10:00,122449.37,122454.69,122391.31,122454.68,1.55596
2025-10-03 22:15:00,122454.69,122534.23,122431.25,122500.23,0.51328
2025-10-03 22:20:00,122500.24,122500.24,122462.66,122481.12,0.30542
2025-10-03 22:25:00,122481.12,122481.14,122480.06,122481.14,0.13724
2025-10-03 22:30:00,122481.14,122508.84,122481.13,122505.46,1.14047
2025-10-03 22:35:00,122505.46,122621.43,122505.45,122621.43,0.45641
2025-10-03 22:40:00,122621.42,122665.0,122585.06,122592.02,0.88243
2025-10-03 22:45:00,122584.0,122599.0,122567.0,122597.99,1.45204
2025-10-03 22:50:00,122598.0,122598.0,122465.45,122465.45,1.12524
2025-10-03 22:55:00,122465.45,122477.0,122447.83,122476.99,0.22376
2025-10-03 23:00:00,122477.0,122477.0,122408.1,122408.1,0.1685
2025-10-03 23:05:00,122408.1,122408.11,122372.47,122372.47,0.27701
2025-10-03 23:10:00,122372.47,122372.47,122283.01,122325.6,0.46726
2025-10-03 23:15:00,122325.6,122338.78,122283.0,122336.94,0.35053
2025-10-03 23:20:00,122336.94,122358.43,122072.16,122338.81,1.28975
2025-10-03 23:25:00,122338.81,122338.81,122285.37,122285.37,0.43736
2025-10-03 23:30:00,122277.06,122277.06,122196.69,122275.56,2.17847
2025-10-03 23:35:00,122275.56,122324.02,122257.46,122324.01,1.32618
2025-10-03 23:40:00,122324.02,122332.68,122300.98,122300.98,0.69357
2025-10-03 23:45:00,122300.99,122315.37,122083.04,122241.12,0.34103
2025-10-03 23:50:00,122241.12,122258.69,122182.66,122182.67,0.2785
2025-10-03 23:55:00,122182.66,122225.44,122180.79,122225.43,0.47838
2025-10-04 00:00:00,122225.44,122260.0,122074.06,122110.69,1.40074
2025-10-04 00:05:00,122110.7,122246.97,122110.69,122231.61,4.38857
2025-10-04 00:10:00,122231.61,122241.0,122180.22,122180.22,5.42384
2025-10-04 00:15:00,122180.21,122235.48,122179.2,122218.99,0.25446
2025-10-04 00:20:00,122219.0,122295.55,122218.99,122295.55,0.57409
2025-10-04 00:25:00,122295.56,122295.56,122177.2,122185.32,0.29316
2025-10-04 00:30:00,122168.46,122181.74,122019.52,122061.27,0.71869
2025-10-04 00:35:00,122060.01,122099.04,121999.08,122021.73,0.60614
2025-10-04 00:40:00,122021.74,122093.02,122008.6,122055.16,0.28398
2025-10-04 00:45:00,122055.15,122088.33,121993.26,121993.26,0.46266
2025-10-04 00:50:00,121993.26,122075.5,121993.25,122054.09,0.27839
2025-10-04 00:55:00,122054.1,122099.0,122028.0,122099.0,0.28751
2025-10-04 01:00:00,122098.99,122103.24,122035.0,122064.13,0.68472
2025-10-04 01:05:00,122064.13,122100.0,122020.0,122100.0,0.25876
2025-10-04 01:10:00,122099.99,122100.0,122020.87,122089.99,0.45492
2025-10-04 01:15:00,122090.0,122091.83,122020.0,122082.99,0.34529
2025-10-04 01:20:00,122082.99,122336.38,121995.24,121995.26,0.56438
2025-10-04 01:25:00,121995.25,122005.51,121960.0,121960.0,0.20519
2025-10-04 01:30:00,121960.01,122029.16,121884.44,122029.16,0.86702
2025-10-04 01:35:00,122029.15,122029.16,121890.77,121941.78,0.44848
2025-10-04 01:40:00,121952.63,121952.63,121859.89,121866.62,0.26599
2025-10-04 01:45:00,121883.96,121901.67,121787.14,121787.14,1.03637
2025-10-04 01:50:00,121767.71,121793.97,121706.65,121706.65,0.28627
2025-10-04 01:55:00,121700.01,121854.48,121700.0,121854.47,0.29011
2025-10-04 02:00:00,121854.48,122019.99,121854.47,121960.01,0.29344
2025-10-04 02:05:00,121960.02,122227.97,121960.01,121966.81,2.00201
2025-10-04 02:10:00,121966.81,121999.0,121807.92,121865.82,1.34738
2025-10-04 02:15:00,121865.83,121886.0,121686.66,121762.45,0.63146
2025-10-04 02:20:00,121740.55,121858.94,120365.17,121770.2,2.85861
2025-10-04 02:25:00,121737.2,121800.0,121737.19,121800.0,0.3944
2025-10-04 02:30:00,121805.06,121841.1,121699.99,121740.76,0.38881
2025-10-04 02:35:00,121740.75,121748.35,121684.97,121734.79,0.46807
2025-10-04 02:40:00,121732.47,121782.54,121708.78,121752.63,0.46318
2025-10-04 02:45:00,121752.62,121818.6,121724.0,121775.86,0.27492
2025-10-04 02:50:00,121789.54,121950.09,121789.54,121950.09,0.91528
2025-10-04 02:55:00,121950.08,121950.09,121825.5,121840.0,0.25341
2025-10-04 03:00:00,121839.99,121873.13,121839.99,121844.01,0.39126
2025-10-04 03:05:00,121844.0,121880.04,121844.0,121871.99,0.08976
2025-10-04 03:10:00,121871.98,121887.0,121846.02,121886.99,0.26086
2025-10-04 03:15:00,121887.0,121969.09,121886.99,121943.09,1.0984
2025-10-04 03:20:00,121943.1,122000.0,121943.09,121999.99,0.07799
2025-10-04 03:25:00,122000.0,122062.53,121999.99,122051.16,1.59461
2025-10-04 03:30:00,122051.15,122089.94,122051.15,122073.63,0.73048
2025-10-04 03:35:00,122073.64,122088.32,122038.26,122048.0,0.22603
2025-10-04 03:40:00,122048.01,122093.77,122048.0,122093.76,0.3456
2025-10-04 03:45:00,122093.77,122100.0,122038.28,122100.0,0.14353
2025-10-04 03:50:00,122099.99,122246.79,122099.99,122246.78,0.55139
2025-10-04 03:55:00,122246.79,122292.44,122200.0,122243.99,0.39949
2025-10-04 04:00:00,122243.98,122313.13,122240.5,122296.83,0.31859
2025-10-04 04:05:00,122296.84,122297.78,122261.0,122295.97,1.28703
2025-10-04 04:10:00,122289.18,122295.96,122271.44,122276.76,0.26569
2025-10-04 04:15:00,122276.75,122300.0,122219.3,122292.24,0.27362
2025-10-04 04:20:00,122292.23,122377.75,122265.13,122377.11,0.83082
2025-10-04 04:25:00,122377.1,122377.11,122336.5,122342.56,1.85272
2025-10-04 04:30:00,122342.55,122386.0,122296.0,122359.5,0.56064
2025-10-04 04:35:00,122359.51,122418.0,122359.5,122417.99,0.16891
2025-10-04 04:40:00,122418.0,122500.0,122417.99,122481.76,0.70612
2025-10-04 04:45:00,122481.77,122505.22,122346.87,122484.25,0.34599
2025-10-04 04:50:00,122484.24,122522.0,122484.24,122514.62,0.34665
2025-10-04 04:55:00,122514.63,122514.63,122495.0,122495.01,0.36562
2025-10-04 05:00:00,122495.0,122495.01,122442.72,122442.73,0.44417
2025-10-04 05:05:00,122442.72,122536.92,122442.72,122536.92,0.08909
2025-10-04 05:10:00,122536.91,122671.0,122536.91,122657.04,0.65481
2025-10-04 05:15:00,122657.04,122678.45,122339.12,122678.44,1.49333
2025-10-04 05:20:00,122678.45,122740.97,122678.44,122733.1,0.32319
2025-10-04 05:25:00,122733.09,122800.0,122687.12,122687.12,0.37335
2025-10-04 05:30:00,122687.12,122718.08,122644.0,122717.01,0.61712
2025-10-04 05:35:00,122698.8,122717.0,122643.98,122643.98,0.53699
2025-10-04 05:40:00,122643.98,122643.99,122461.0,122472.63,0.35436
2025-10-04 05:45:00,122472.64,122505.22,122405.64,122416.4,0.42586
2025-10-04 05:50:00,122423.52,122770.54,122423.52,122565.72,1.51298
2025-10-04 05:55:00,122565.71,122582.41,122474.97,122522.7,1.45843
2025-10-04 06:00:00,122522.69,122560.34,122488.55,122502.32,0.26346
2025-10-04 06:05:00,122502.31,122502.32,122389.61,122418.5,0.32074
2025-10-04 06:10:00,122418.51,122431.69,122373.9,122407.0,1.29574
2025-10-04 06:15:00,122407.01,122550.96,122407.0,122548.6,0.74412
2025-10-04 06:20:00,122548.59,122606.86,122339.12,122568.01,0.39698
2025-10-04 06:25:00,122568.0,122569.15,122295.52,122507.46,0.39
2025-10-04 06:30:00,122507.45,122536.6,122507.45,122536.6,0.32998
2025-10-04 06:35:00,122536.59,122544.08,122500.02,122526.87,0.09882
2025-10-04 06:40:00,122526.88,122561.89,122488.5,122505.21,0.36351
2025-10-04 06:45:00,122505.22,122519.5,122491.15,122491.16,0.29126
2025-10-04 06:50:00,122491.15,122491.16,122442.49,122442.49,0.06007
2025-10-04 06:55:00,122442.5,122457.37,122430.26,122430.26,0.86486
2025-10-04 07:00:00,122430.27,122430.27,122405.21,122421.1,0.30515
2025-10-04 07:05:00,122421.09,122421.1,122386.05,122386.05,0.10704
2025-10-04 07:10:00,122386.05,122455.0,122348.6,122430.0,1.8001
2025-10-04 07:15:00,122430.0,122430.0,122337.8,122337.8,1.25347
2025-10-04 07:20:00,122376.28,122376.28,122317.0,122326.97,0.21583
2025-10-04 07:25:00,122326.97,122376.21,122321.36,122376.21,0.33696
2025-10-04 07:30:00,122376.21,122393.02,122349.98,122393.02,0.49844
2025-10-04 07:35:00,122393.02,122393.02,122316.0,122316.0,0.29872
2025-10-04 07:40:00,122315.99,122316.0,122280.11,122312.0,0.88852
